STATION,NAME,DATE,AWND,CDSD,DSND,DSNW,EMNT,EMSD,EMSN,EMXP,EMXT,HDSD,PRCP,SNOW,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WSF2,WSF5
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1995-01,,0,31,2,-15,6,2,0.18,40,4383,0.44,5,14.4,22.8,6,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1995-02,,0,28,2,-16,8,4,0.24,43,5758,0.44,6.5,15.9,26,5.8,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1995-03,,0,13,4,-12,18,5.7,0.45,64,6774,2.26,17,32.2,41.5,22.9,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1995-04,,0,2,2,3,2,2.7,1.21,63,7522,2.33,4.8,40,49.3,30.8,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1995-05,,9,0,0,38,0,0,1.33,83,7796,2.91,0,56.2,66.8,45.5,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1995-06,,227,0,0,37,0,0,3.49,98,7839,6.78,0,70.8,81.9,59.8,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1995-07,,446,0,0,47,0,0,1.21,96,6,3.85,0,71.9,82.4,61.3,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1995-08,,689,0,0,53,0,0,1.17,93,6,4.62,0,72.8,82.2,63.5,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1995-09,,745,0,0,30,0,0,0.79,87,216,2.56,0,59.9,70.2,49.5,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1995-10,,755,1,1,22,2,1.9,0.54,84,769,2.95,1.9,47.5,54.9,40,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1995-11,,755,16,3,1,2,1.9,0.18,51,1952,0.43,6.1,25.6,33.3,17.9,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1995-12,,755,24,3,-14,13,6.8,0.69,39,3466,1.53,16.9,16.2,23.4,9,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1996-01,,0,31,6,-26,23,10,0.86,47,5307,1.86,23.8,5.6,15.6,-4.4,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1996-02,,0,29,1,-37,22,4.5,0.32,48,6721,0.43,5.6,16.2,24.9,7.6,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1996-03,,0,26,3,-16,17,7.2,0.64,55,8026,1.03,12.3,22.9,32.4,13.4,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1996-04,,0,2,1,17,5,5.4,0.54,67,8782,0.89,5.9,39.8,50.9,28.7,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1996-05,,14,0,0,31,0,0,1.17,84,9092,3.48,0,55.5,65.8,45.1,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1996-06,,157,0,0,48,0,0,0.71,98,9134,2.32,0,68.4,78.7,58,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1996-07,,311,0,0,49,0,0,0.52,90,4,1.93,0,69.8,80.2,59.4,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1996-08,,502,0,0,51,0,0,0.37,93,4,0.99,0,71.1,82.6,59.7,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1996-09,,570,0,0,38,0,0,0.71,88,182,2.44,0,61.4,71.3,51.4,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1996-10,,573,0,0,14,0,0,1.94,80,672,4.01,0,49.3,59.8,38.7,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1996-11,,573,16,4,-4,7,3.4,1.42,58,1914,3.79,10.9,23.6,30.9,16.4,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1996-12,,573,31,4,-22,18,5.2,0.41,36,3573,1.17,16.9,11.5,18.3,4.7,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1997-01,,0,31,5,-22,28,9.6,1.4,46,5353,2.53,27.8,7.6,16.6,-1.5,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1997-02,,0,28,1,-10,24,4.3,0.4,47,6647,0.48,5.7,18.8,28.4,9.2,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1997-03,,0,29,4,-9,24,4.2,0.37,58,7809,1.39,12,27.5,36.9,18.2,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1997-04,,0,1,0,6,1,0.8,0.39,70,8472,0.87,0.8,42.9,54.2,31.5,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1997-05,,4,0,0,29,0,0,0.44,83,8823,1.56,0,53.8,65.5,42.1,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1997-06,,162,0,0,50,0,0,1.46,94,8825,3.01,0,70.2,82.6,57.8,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1997-07,,363,0,0,46,0,0,1.41,93,42,6.09,0,70.1,80,60.3,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1997-08,,495,0,0,48,0,0,2.28,90,80,5.59,0,68,77.9,58.1,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1997-09,,543,0,0,38,0,0,0.79,87,187,2.7,0,63,73.5,52.5,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1997-10,,569,0,0,17,0,0,0.79,85,670,1.26,0,50.3,60.9,39.6,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1997-11,,569,19,3,-4,7,5.8,0.42,46,1799,1.19,12.9,27.4,33.4,21.4,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1997-12,,569,13,1,-11,2,2.2,0.16,46,2996,0.33,4.6,26.4,31.9,20.9,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1998-01,,0,31,8,-19,12,3.7,0.26,42,4498,1.21,17.8,16.5,23.7,9.4,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1998-02,,0,20,1,5,10,1.6,0.44,56,5447,0.94,1.8,31.1,37.6,24.7,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1998-03,,0,10,3,-3,3,3,1.21,72,6512,2.61,9.4,30.6,38.9,22.4,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1998-04,,0,2,1,29,5,4.9,0.68,78,6952,1.61,4.9,50.4,62.7,38,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1998-05,,64,0,0,43,0,0,1.36,95,7048,6.15,0,63.9,76.8,51,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1998-06,,151,0,0,37,0,0,1.71,87,7147,4.7,0,64.7,75.5,53.8,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1998-07,,356,0,0,50,0,0,1.9,93,0,3.61,0,71.6,83.3,59.9,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1998-08,,552,0,0,52,0,0,1.91,90,3,5.81,0,71.2,82.2,60.3,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1998-09,,657,0,0,38,0,0,0.8,90,79,1.72,0,66,78.4,53.7,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1998-10,,657,,0,30,,0,0.93,72,510,3.16,0,51.1,60.3,41.9,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1998-11,,657,7,2,15,3,3.9,1.58,62,1403,2.2,5.4,35.2,41.8,28.6,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1998-12,,657,12,0,-14,2,0.8,0.38,61,2669,0.6,2.7,24.2,33.4,14.9,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1999-01,,0,31,9,-19,14,4.8,0.32,37,4349,1.28,25.7,10.8,19.1,2.5,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1999-02,,0,26,0,-2,11,0.9,0.05,45,5373,0.15,1.5,26.7,35.6,17.7,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1999-03,,0,11,3,7,9,5.7,0.52,70,6350,1.47,14.2,33.5,43.7,23.3,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1999-04,,0,0,1,28,0,3.3,0.91,77,6887,2.63,4,47.1,57.2,37,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1999-05,,28,0,0,38,0,0,1.81,87,7071,6.11,0,60,70.2,49.7,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1999-06,,163,0,0,43,0,0,1.23,91,7147,4.32,0,67,77.2,56.8,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1999-07,,461,0,0,54,0,0,1.11,99,0,3.65,0,75,86.3,63.7,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1999-08,,634,0,0,52,0,0,0.67,93,6,2.15,0,70.4,80.2,60.5,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1999-09,,692,0,0,35,0,0,0.57,90,192,1.96,0,60.8,70.7,50.8,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1999-10,,692,0,0,25,0,0,0.52,80,679,1.28,0,49.3,61.1,37.5,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1999-11,,692,0,0,17,0,0,0.07,78,1398,0.11,0,41,51.6,30.4,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",1999-12,,692,5,1,-12,3,2.5,0.06,53,2671,0.13,4.3,23.9,33.1,14.8,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2000-01,,0,24,2,-19,9,5.2,0.34,44,4239,0.75,12.4,14.4,24.6,4.2,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2000-02,,0,24,4,-6,11,3.9,0.66,53,5383,1.71,9.8,25.6,35.1,16,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2000-03,,0,0,0,11,0,0.1,0.61,74,6165,1.62,0.1,39.8,50,29.6,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2000-04,,0,1,3,23,2,1.8,0.21,79,6739,0.94,4.5,45.9,57,34.7,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2000-05,,42,0,0,33,0,0,0.88,91,6907,3.39,0,61,72,50,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2000-06,,124,0,0,38,0,0,1.17,94,6991,4.22,0,64.9,75.8,54,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2000-07,,341,0,0,50,0,0,1.76,93,9,6.24,0,71.7,82.6,60.8,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2000-08,,544,0,0,50,0,0,1.14,92,12,1.44,0,71.5,82.5,60.5,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2000-09,,580,0,0,30,0,0,0.17,90,165,0.79,0,61.1,73.7,48.4,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2000-10,,582,0,0,23,0,0,0.59,85,576,1.43,0,51.8,61.7,42,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2000-11,,582,20,5,4,6,3.3,1.41,65,1608,4.62,10.4,30.6,36.4,24.7,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2000-12,,582,31,7,-20,16,8.1,0.47,33,3451,1.07,22.4,5.5,13.5,-2.5,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2001-01,,0,31,2,-14,15,3.9,0.85,42,4869,1.16,8.4,19.3,27.7,10.8,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2001-02,,0,28,5,-19,26,6.3,0.62,35,6411,1.61,21.5,9.9,20.3,-0.4,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2001-03,,0,31,2,4,25,6.4,0.55,47,7572,0.93,8.7,27.5,36.6,18.4,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2001-04,,11,0,0,21,0,0.1,2.57,84,8138,8.17,0.1,46.5,56.9,36.2,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2001-05,,40,0,0,36,0,0,1.52,96,8339,3.63,0,59.4,69.8,49,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2001-06,,187,0,0,45,0,0,1.99,97,8396,3.57,0,68.3,78.8,57.7,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2001-07,,488,0,0,49,0,0,0.86,97,11,2.18,0,74.3,85.7,62.9,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2001-08,,753,0,0,50,0,0,0.85,98,15,2.01,0,73.4,85.1,61.7,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2001-09,,796,0,0,33,0,0,1.32,89,200,2.33,0,60.3,70.3,50.2,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2001-10,,796,0,0,22,0,0.3,0.57,82,733,1.31,0.4,47.8,57.8,37.8,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2001-11,,796,5,3,23,18,12.3,1.23,72,1365,4.43,25.3,44,52.6,35.3,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2001-12,,796,27,2,-3,12,3.4,0.27,50,2602,0.38,5.8,25.1,32.4,17.7,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2002-01,,0,17,1,-9,4,4,0.17,48,3880,0.23,5.1,22.2,30.8,13.5,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2002-02,,0,12,3,-15,5,5.3,0.64,54,4935,1.78,10.9,27.3,36.8,17.9,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2002-03,,0,28,7,-9,21,15.1,0.41,50,6276,1.97,32.1,21.7,30.9,12.6,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2002-04,,6,7,4,11,5,5,1.72,85,6932,3.98,14.9,43.3,53.6,33,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2002-05,,32,0,0,30,0,0,0.76,92,7316,2.29,0,53.2,64.2,42.1,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2002-06,,192,0,0,43,0,0,1.68,98,7352,5.04,0,69.1,79.8,58.4,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2002-07,,485,0,0,52,0,0,4.67,97,1,11.46,0,74.4,85.1,63.7,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2002-08,,616,0,0,46,0,0,3.39,88,19,7.89,0,68.6,78.8,58.5,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2002-09,,714,0,0,33,0,0,0.74,92,174,2.82,0,63.1,73.4,52.8,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2002-10,,714,5,2,18,4,6,1.36,74,930,3.58,8.4,40.6,47.7,33.5,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2002-11,,714,0,0,11,0,0.4,0.12,63,1918,0.22,0.7,32.1,39.6,24.5,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2002-12,,714,0,0,3,0,0.3,0.16,52,3147,0.22,0.8,25.3,33.4,17.3,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2003-01,,0,11,1,-15,2,1,0.09,54,4731,0.26,3.9,13.9,22.4,5.4,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2003-02,,0,28,2,-14,8,5.4,0.38,48,6089,0.54,7.9,14.7,25.1,4.3,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2003-03,,0,15,3,-15,6,3.8,0.22,64,7208,0.81,8.3,28.9,39.8,18.1,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2003-04,,9,1,1,14,1,1,2.36,90,7767,3.81,1.2,46.7,58.1,35.2,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2003-05,,13,0,0,35,0,0,1.1,83,8036,3.44,0,56.5,68.3,44.7,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2003-06,,103,0,0,43,0,0,1.48,91,8089,5.82,0,66.2,77.7,54.7,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2003-07,,313,0,0,52,0,0,1.45,91,0,5.34,0,71.8,82.2,61.3,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2003-08,,565,0,0,43,0,0,0.08,96,7,0.16,0,72.9,85,60.8,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2003-09,,630,0,0,32,0,0,1.37,91,194,3.59,0,60.9,71.9,50,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2003-10,,645,0,0,25,0,0,0.56,87,642,1.37,0,51,61.4,40.7,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2003-11,,645,16,4,8,8,7,0.5,53,1691,1.23,13.9,30,37.1,23,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2003-12,,645,29,1,-3,4,2,0.1,43,2970,0.32,4.6,23.7,30.1,17.3,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2004-01,,0,31,3,-27,11,10,0.51,35,4691,0.73,14.4,9.5,17.8,1.2,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2004-02,,0,29,6,-20,13,2.9,0.25,46,5971,1.24,16.3,20.9,28.8,12.9,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2004-03,,0,13,4,3,5,2,0.31,66,6920,1.48,8.2,34.4,44.2,24.5,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2004-04,,4,0,0,22,0,0,0.34,91,7429,1,0,48.2,61.7,34.7,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2004-05,,8,0,0,31,0,0,1.44,86,7740,7.43,0,55.1,65.7,44.5,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2004-06,,66,0,0,43,0,0,1.1,94,7823,4.36,0,64.1,75.5,52.8,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2004-07,,236,0,0,51,0,0,2.02,92,17,4.31,0,69.9,79.9,60,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2004-08,,310,0,0,42,0,0,0.42,86,80,1.48,0,65.4,74.8,55.9,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2004-09,,418,0,0,40,0,0,1.79,88,145,6.52,0,66.5,76.1,56.8,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2004-10,,420,0,0,28,0,0.4,1.55,79,619,3.21,0.4,49.7,58.1,41.4,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2004-11,,420,0,0,15,0,0.1,0.4,63,1460,0.72,0.1,37,45.2,28.8,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2004-12,,420,9,1,-16,1,1.2,0.15,45,2837,0.51,3.5,20.6,28.5,12.7,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2005-01,,0,31,3,-25,12,7.2,0.64,43,4451,1.91,17.3,12.9,21.6,4.3,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2005-02,,0,28,3,-5,8,3.3,0.34,54,5583,1.06,9.4,24.5,33.8,15.3,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2005-03,,0,8,1,-1,5,1,0.95,65,6655,1.06,2.2,30.4,41.5,19.4,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2005-04,,6,0,0,24,0,0,1.03,81,7064,2.71,0,51,62.4,39.6,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2005-05,,9,0,0,27,0,0,1.6,79,7373,3.67,0,55.1,64.2,46,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2005-06,,197,0,0,52,0,0,1.88,98,7375,7.1,0,71.2,81,61.4,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2005-07,,503,0,0,49,0,0,0.92,95,5,1.66,0,74.7,86.1,63.3,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2005-08,,684,0,0,48,0,0,1.91,94,16,2.93,0,70.5,81,60,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2005-09,,773,0,0,38,0,0,1.4,89,82,6.33,0,65.7,76.1,55.4,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2005-10,,784,0,0,28,0,0,3.05,83,533,5.27,0,50.8,60.7,41,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2005-11,,784,6,2,5,3,3,1.2,67,1420,3.43,6.8,35.4,43.5,27.3,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2006-01,,0,30,1,3,9,1.5,0.11,46,,0.23,3,27.4,33.5,21.2,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2006-02,,0,27,2,-16,3,2,0.16,43,,0.33,5,17.1,27.2,6.9,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2006-03,,0,2,3,5,1,2,0.43,56,,1.19,5.6,32.8,40.8,24.8,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2006-04,,0,0,0,24,0,0,1.46,82,,4.53,0,51.9,62.8,40.9,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2006-05,,89,0,0,31,0,0,0.6,96,,1.49,0,60.6,70.9,50.3,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2006-06,,250,0,0,43,0,0,1.46,92,,3.45,0,69.3,80.9,57.7,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2006-07,,632,0,0,54,0,0,0.36,101,0,1.1,0,77.3,88.9,65.7,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2006-08,,821,0,0,53,0,0,1.95,89,0,5.62,0,71.1,81.7,60.5,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2006-09,,853,0,0,36,0,0,1.28,85,210,4.31,0,59.1,68.5,49.6,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2006-10,,860,0,0,23,0,0.2,0.22,85,824,0.65,0.2,45.4,55.2,35.7,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2006-11,,860,0,0,5,0,0.4,0.35,75,1698,0.45,0.4,35.9,45.2,26.5,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2006-12,,860,10,2,-5,2,1.8,0.9,53,2866,1.51,4.8,27.3,35,19.7,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2007-01,,0,15,0,-9,2,0.8,0.1,46,4287,0.25,2.8,19.1,27.1,11.2,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2007-02,,0,23,3,-21,12,9,0.95,48,5765,1.72,16.7,12.2,21.6,2.9,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2007-03,,0,13,2,3,23,9.5,1.33,79,6662,3.85,16.7,36.1,45.1,27,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2007-04,,4,6,2,11,5,5,1.02,82,7269,2.7,9,44.9,55.8,34,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2007-05,,81,0,0,38,0,0,0.48,93,7401,1.8,0,63.2,74.7,51.7,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2007-06,,272,0,0,47,0,0,0.41,90,7418,2.05,0,70.8,82,59.6,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2007-07,,586,0,0,50,0,0,0.39,97,0,1.17,0,75.1,86.3,63.9,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2007-08,,767,0,0,48,0,0,2.88,96,20,6.11,0,70.2,80.1,60.2,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2007-09,,870,0,0,33,0,0,1.11,93,164,3.23,0,63.6,74.6,52.6,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2007-10,,884,0,0,27,0,0,1.66,85,562,5.21,0,52.6,61.5,43.7,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2007-11,,884,0,0,1,0,0.2,0.02,60,1496,0.03,0.2,33.9,41.4,26.3,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2007-12,,884,31,3,-9,10,5.1,0.61,36,3069,1.35,14.4,14.2,22.1,6.3,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2008-01,,0,31,0,-19,7,0.4,0.02,48,4709,0.03,0.9,12.1,22,2.2,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2008-02,,0,29,3,-19,9,3,0.27,38,6192,0.59,8.3,13.9,23.3,4.5,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2008-03,,0,21,6,-13,9,6.2,0.45,51,7368,1.6,20.9,27.1,36.2,17.9,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2008-04,,0,7,3,19,10,8.7,1.25,75,8046,4.04,13.9,42.4,52.7,32.1,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2008-05,,2,0,0,33,0,0,0.91,81,8356,3.82,0,55.1,66.5,43.6,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2008-06,,85,0,0,49,0,0,1.74,88,8405,5.85,0,66.1,76.5,55.7,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2008-07,,325,0,0,50,0,0,0.42,92,1,1.74,0,72.7,83.7,61.8,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2008-08,,495,0,0,50,0,0,1.69,91,2,3.38,0,70.4,81.9,59,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2008-09,,538,0,0,42,0,0,0.8,87,131,2.92,0,62.2,71.8,52.6,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2008-10,,539,0,0,25,0,0,1.43,73,620,3.38,0,49.2,58.7,39.8,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2008-11,,539,0,0,5,0,0.4,0.82,71,1563,2.2,0.7,33.6,40.8,26.3,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2008-12,,539,25,5,-19,15,6.4,0.52,42,3243,1.97,25,10.8,21,0.6,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2009-01,,0,31,2,-31,17,3.1,0.23,45,5057,0.63,7.9,6.5,16.8,-3.9,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2009-02,,0,28,3,-15,13,5.4,0.37,41,6360,1.09,10.2,18.5,27.9,9,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2009-03,,0,18,3,-16,11,6,2.58,58,7482,5.14,12.2,28.8,38.2,19.4,,,,,
USC00211691,"COLLEGEVILLE ST. JOHN S, MN US",2009-04,,3,4,1,21,6,2.8,0.45,88,8076,1.22,2.8,45.3,56,34.6,,,,,
