"STATION","NAME","DATE","CDSD","DSND","DSNW","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","PRCP","SNOW","TAVG","TMAX","TMIN","WDMV"
USC00211263,"CANBY, MN US",1996-11,,,14,6,-10,11,4.5,0.76,66,1966,3.45,14.5,22.9,30.5,15.3,,,,,
USC00211263,"CANBY, MN US",1996-12,,,31,5,-18,16,4,0.38,41,3606,1.3,12.5,12.1,19.3,4.8,,,,,
USC00211263,"CANBY, MN US",1997-01,,0,31,6,-14,31,8,0.97,45,5321,3.3,24,8.2,17.1,-0.6,,,,,
USC00211263,"CANBY, MN US",1997-02,,0,28,1,-9,21,5,0.41,47,6574,0.53,5.9,20.3,29.4,11.1,,,,,
USC00211263,"CANBY, MN US",1997-03,,0,29,4,-6,16,3,0.48,65,7711,1.44,9.5,27.2,35.7,18.8,,,,,
USC00211263,"CANBY, MN US",1997-04,,0,6,3,7,2,1.5,2.05,78,8399,2.69,4,42.1,53.7,30.5,,,,,
USC00211263,"CANBY, MN US",1997-05,,6,0,0,27,0,0,0.39,88,8751,1.17,0,53.6,65.1,42.1,,,,,
USC00211263,"CANBY, MN US",1997-06,,191,0,0,45,0,0,0.27,93,8752,0.59,0,71.1,84.1,58.2,,,,,
USC00211263,"CANBY, MN US",1997-07,,423,0,0,46,0,0,2.87,97,26,4.79,0,71.9,82.2,61.6,,,,,
USC00211263,"CANBY, MN US",1997-08,,592,0,0,47,0,0,0.88,92,61,3.69,0,69.3,80,58.6,,,,,
USC00211263,"CANBY, MN US",1997-09,,659,0,0,39,0,0,0.86,89,149,2.65,0,64.1,75.9,52.3,,,,,
USC00211263,"CANBY, MN US",1997-10,,674,0,0,18,0,0,0.91,89,606,3.13,0,50.4,63.8,37.1,,,,,
USC00211263,"CANBY, MN US",1997-11,,674,19,3,5,5,3,0.3,54,1706,0.76,6.6,28.3,36.2,20.5,,,,,
USC00211263,"CANBY, MN US",1997-12,,674,13,2,-2,3,2,0.2,47,2849,0.37,3.9,27.1,33.6,20.6,,,,,
USC00211263,"CANBY, MN US",1998-01,,0,20,4,-19,5,3,0.3,53,4351,0.7,7.2,16.5,24.4,8.6,,,,,
USC00211263,"CANBY, MN US",1998-02,,0,19,2,-3,3,2.5,0.53,58,5290,1.89,5.1,31.5,38.6,24.4,,,,,
USC00211263,"CANBY, MN US",1998-03,,0,25,6,-8,5,3,0.39,72,6463,1.68,10.3,27.2,33.9,20.4,,,,,
USC00211263,"CANBY, MN US",1998-04,,1,5,1,23,10,11,1.47,84,6998,2.77,11,46.9,57.9,35.9,,,,,
USC00211263,"CANBY, MN US",1998-05,,65,0,0,38,0,0,0.5,94,7155,1.46,0,62,73.6,50.4,,,,,
USC00211263,"CANBY, MN US",1998-06,,186,0,0,39,0,0,0.51,91,7241,1.59,0,66.1,76.8,55.5,,,,,
USC00211263,"CANBY, MN US",1998-07,,456,0,0,50,0,0,1.17,98,0,2.16,0,73.7,85.3,62.1,,,,,
USC00211263,"CANBY, MN US",1998-08,,687,0,0,51,0,0,0.66,97,0,1.67,0,72.9,84.9,60.8,,,,,
USC00211263,"CANBY, MN US",1998-09,,829,0,0,36,0,0,0.22,96,61,0.52,0,67.6,82,53.2,,,,,
USC00211263,"CANBY, MN US",1998-10,,829,,0,28,,0,1.7,77,483,4.76,0,51.4,62.8,40,,,,,
USC00211263,"CANBY, MN US",1998-11,,829,17,3,8,12,10.5,1.39,65,1345,2.02,15,35.1,42.7,27.4,,,,,
USC00211263,"CANBY, MN US",1998-12,,829,1,0,-8,1,0.8,0.25,64,2563,0.43,2.2,25.7,36.4,15,,,,,
USC00211263,"CANBY, MN US",1999-01,,0,31,5,-20,11,5,0.41,46,4214,1.35,13.8,11.7,21.5,2,,,,,
USC00211263,"CANBY, MN US",1999-02,,0,13,2,2,5,2,0.21,60,5193,0.34,3,28.6,38.1,19.2,,,,,
USC00211263,"CANBY, MN US",1999-03,,0,9,2,8,6,4,0.39,76,6151,0.79,6.4,34.1,44.2,23.9,,,,,
USC00211263,"CANBY, MN US",1999-04,,0,1,1,23,2,1.9,1.28,74,6676,3.73,1.9,46.5,57.5,35.5,,,,,
USC00211263,"CANBY, MN US",1999-05,,25,0,0,33,0,0,1.25,87,6868,3.4,0,59.5,70.8,48.2,,,,,
USC00211263,"CANBY, MN US",1999-06,,160,0,0,42,0,0,1.05,92,6927,4.41,0,67.8,79.2,56.5,,,,,
USC00211263,"CANBY, MN US",1999-07,,474,0,0,50,0,0,0.68,97,2,2.44,0,75.2,87.1,63.3,,,,,
USC00211263,"CANBY, MN US",1999-08,,675,0,0,49,0,0,1.02,96,9,1.68,0,71.3,82.7,59.9,,,,,
USC00211263,"CANBY, MN US",1999-09,,721,0,0,35,0,0,1.2,88,191,2.06,0,60.5,73.2,47.7,,,,,
USC00211263,"CANBY, MN US",1999-10,,721,0,0,23,0,0,0.53,83,680,0.65,0,48.1,61.5,34.8,,,,,
USC00211263,"CANBY, MN US",1999-11,,723,0,0,15,0,0,0.05,82,1356,0.05,0,42.5,56.2,28.9,,,,,
USC00211263,"CANBY, MN US",1999-12,,723,14,2,-12,3,2.8,0.3,59,2532,0.43,4.1,25.8,37.3,14.3,,,,,
USC00211263,"CANBY, MN US",2000-01,,0,26,5,-19,5,2.5,0.23,49,4048,0.75,9.5,16.1,28.2,4,,,,,
USC00211263,"CANBY, MN US",2000-02,,0,23,2,-1,6,4,0.41,64,5124,0.83,5.7,27.9,37.5,18.2,,,,,
USC00211263,"CANBY, MN US",2000-03,,0,3,2,9,1,1,0.45,79,5842,1.25,2.5,41,53.9,28.1,,,,,
USC00211263,"CANBY, MN US",2000-04,,0,1,1,21,1,1,0.39,83,6432,1.56,2,44.9,57.3,32.4,,,,,
USC00211263,"CANBY, MN US",2000-05,,43,0,0,34,0,0,2.93,91,6603,5.74,0,60.7,72.5,48.8,,,,,
USC00211263,"CANBY, MN US",2000-06,,144,0,0,39,0,0,1.52,100,6682,3.89,0,65.8,77.2,54.4,,,,,
USC00211263,"CANBY, MN US",2000-07,,407,0,0,48,0,0,2.01,97,23,5.02,0,72.8,83.3,62.2,,,,,
USC00211263,"CANBY, MN US",2000-08,,615,0,0,48,0,0,0.34,94,29,0.91,0,71.5,83.9,59.1,,,,,
USC00211263,"CANBY, MN US",2000-09,,656,0,0,28,0,0,0.18,90,191,0.47,0,61,74.6,47.4,,,,,
USC00211263,"CANBY, MN US",2000-10,,664,0,0,19,0,0,0.3,87,621,0.71,0,51.4,63.1,39.6,,,,,
USC00211263,"CANBY, MN US",2000-11,,664,19,2,4,7,5.5,1.22,70,1699,3.7,9.8,29.1,36.8,21.3,,,,,
USC00211263,"CANBY, MN US",2000-12,,664,31,4,-19,11,8,0.61,36,3427,1.22,14.3,5.9,16.3,-4.5,,,,,
USC00211263,"CANBY, MN US",2001-01,,0,31,3,-17,14,6,1.22,46,4798,1.65,9.9,19.5,28.8,10.1,,,,,
USC00211263,"CANBY, MN US",2001-02,,0,28,5,-20,27,10,0.92,41,6325,2.09,20.2,10.5,20.7,0.2,,,,,
USC00211263,"CANBY, MN US",2001-03,,0,31,2,-2,27,4,0.44,49,7542,0.87,5.5,25.7,34.2,17.2,,,,,
USC00211263,"CANBY, MN US",2001-04,,11,6,0,22,5,0,2.16,90,8137,8.3,0,45.5,55.5,35.6,,,,,
USC00211263,"CANBY, MN US",2001-05,,49,0,0,39,0,0,0.89,97,8341,3.24,0,59.5,70.8,48.3,,,,,
USC00211263,"CANBY, MN US",2001-06,,204,0,0,41,0,0,1.25,98,8395,3.63,0,68.7,80.7,56.8,,,,,
USC00211263,"CANBY, MN US",2001-07,,502,0,0,49,0,0,1.9,96,5,2.93,0,74.5,86.1,62.9,,,,,
USC00211263,"CANBY, MN US",2001-08,,739,0,0,47,0,0,0.82,98,9,1.09,0,72.9,85.6,60.2,,,,,
USC00211263,"CANBY, MN US",2001-09,,792,0,0,31,0,0,0.84,92,177,2.86,0,60.7,72.1,49.3,,,,,
USC00211263,"CANBY, MN US",2001-10,,793,0,0,16,0,0,0.66,88,690,1.03,0,48,60.7,35.3,,,,,
USC00211263,"CANBY, MN US",2001-11,,793,5,3,9,14,12,1.64,77,1281,4.07,15,45,57.3,32.7,,,,,
USC00211263,"CANBY, MN US",2001-12,,793,31,1,-3,13,1.5,0.13,50,2511,0.16,1.9,25.3,33.4,17.1,,,,,
USC00211263,"CANBY, MN US",2002-01,,0,14,0,-4,3,0.8,0.05,56,3811,0.07,1.3,22,31.7,12.4,,,,,
USC00211263,"CANBY, MN US",2002-02,,0,5,2,-5,3,3.5,0.42,61,4732,0.69,4.5,29.6,40.7,18.6,,,,,
USC00211263,"CANBY, MN US",2002-03,,0,31,3,-7,19,16,1.55,55,6064,2.57,24.7,20.4,29.5,11.4,,,,,
USC00211263,"CANBY, MN US",2002-04,,8,10,3,11,3,2,1.01,87,6697,2.44,5.4,44.2,55.1,33.2,,,,,
USC00211263,"CANBY, MN US",2002-05,,43,0,0,24,0,0,1.03,93,7077,2.29,0,53.9,66.6,41.2,,,,,
USC00211263,"CANBY, MN US",2002-06,,248,0,0,48,0,0,1.2,97,7104,2.81,0,71.2,83,59.5,,,,,
USC00211263,"CANBY, MN US",2002-07,,598,0,0,49,0,0,0.64,99,2,2.2,0,76.2,88.1,64.3,,,,,
USC00211263,"CANBY, MN US",2002-08,,766,0,0,43,0,0,3.26,96,20,5.83,0,70.3,81.2,59.3,,,,,
USC00211263,"CANBY, MN US",2002-09,,887,0,0,32,0,0,0.33,96,173,0.89,0,64.1,75.7,52.4,,,,,
USC00211263,"CANBY, MN US",2002-10,,890,4,3,15,2,1.5,1.6,85,902,3.14,4.2,41,50.4,31.6,,,,,
USC00211263,"CANBY, MN US",2002-11,,890,1,0,12,1,0.6,0.09,69,1864,0.09,0.6,33,42.7,23.3,,,,,
USC00211263,"CANBY, MN US",2002-12,,890,2,0,0,1,0.7,0.21,59,3062,0.28,1.2,26.3,35.8,16.8,,,,,
USC00211263,"CANBY, MN US",2003-01,,0,5,1,-15,1,1,0.07,57,4522,0.17,2.2,16.2,26.5,5.9,,,,,
USC00211263,"CANBY, MN US",2003-02,,0,26,3,-13,8,6,1.16,47,5787,1.58,10,14.8,26.3,3.4,,,,,
USC00211263,"CANBY, MN US",2003-03,,0,15,2,-12,10,5.5,0.45,74,6836,0.62,10,29.5,42.1,16.8,,,,,
USC00211263,"CANBY, MN US",2003-04,,4,0,0,15,0,0,1.05,93,7340,2.81,0,47.3,60.8,33.7,,,,,
USC00211263,"CANBY, MN US",2003-05,,17,0,0,32,0,0,1.15,84,7637,3.53,0,55.8,67.9,43.7,,,,,
USC00211263,"CANBY, MN US",2003-06,,126,0,0,39,0,0,0.6,94,7698,3.17,0,66.6,78.3,55,,,,,
USC00211263,"CANBY, MN US",2003-07,,393,0,0,52,0,0,0.9,94,0,3.33,0,73.6,85.4,61.7,,,,,
USC00211263,"CANBY, MN US",2003-08,,628,0,0,47,0,0,0.74,100,11,1.37,0,72.7,85.6,59.8,,,,,
USC00211263,"CANBY, MN US",2003-09,,685,0,0,31,0,0,1.05,94,198,2.84,0,60.6,73.2,48,,,,,
USC00211263,"CANBY, MN US",2003-10,,701,0,0,24,0,0,0.52,89,600,1,0,51.4,65.4,37.4,,,,,
USC00211263,"CANBY, MN US",2003-11,,701,15,3,-3,10,7,0.72,62,1592,1.7,16,29.6,39.1,20.1,,,,,
USC00211263,"CANBY, MN US",2003-12,,701,31,3,-6,5,2,0.23,48,2823,0.58,5,25.3,33,17.6,,,,,
USC00211263,"CANBY, MN US",2004-01,,0,8,2,-22,5,3.5,0.41,51,4475,0.64,6.6,11.7,21.9,1.5,,,,,
USC00211263,"CANBY, MN US",2004-02,,0,26,5,-17,10,2,0.15,56,5774,0.66,8.5,20.2,28.8,11.6,,,,,
USC00211263,"CANBY, MN US",2004-03,,0,3,1,5,3,3,0.23,73,6655,0.64,3.3,36.6,46.9,26.2,,,,,
USC00211263,"CANBY, MN US",2004-04,,0,0,0,19,0,0,1.44,92,7174,1.75,0,47.7,63.1,32.3,,,,,
USC00211263,"CANBY, MN US",2004-05,,18,0,0,29,0,0,1.35,92,7486,4.72,0,55.5,67.5,43.6,,,,,
USC00211263,"CANBY, MN US",2004-06,,84,0,0,43,0,0,1.71,93,7576,4.45,0,64.2,75.2,53.1,,,,,
USC00211263,"CANBY, MN US",2004-07,,273,0,0,47,0,0,0.38,96,20,2.74,0,70.7,81.9,59.5,,,,,
USC00211263,"CANBY, MN US",2004-08,,354,0,0,38,0,0,2.97,91,89,4.15,0,65.4,76.8,54,,,,,
USC00211263,"CANBY, MN US",2004-09,,445,0,0,36,0,0,1.32,89,196,4.11,0,64.6,76.5,52.7,,,,,
USC00211263,"CANBY, MN US",2004-10,,447,0,0,23,0,0,1.49,79,653,3.15,0,50.3,61.3,39.3,,,,,
USC00211263,"CANBY, MN US",2004-11,,447,0,0,17,0,0,0.24,73,1466,0.5,0,37.9,48,27.8,,,,,
USC00211263,"CANBY, MN US",2004-12,,447,1,0,-9,1,0.5,0.07,54,2680,0.15,1.1,23.1,33.1,13.2,,,,,
USC00211263,"CANBY, MN US",2005-01,,0,30,2,-24,4,2,0.44,46,4243,1.08,5.5,13.1,23.3,2.8,,,,,
USC00211263,"CANBY, MN US",2005-02,,0,11,2,1,2,1.7,0.31,62,5326,0.54,3.7,26.3,36,16.6,,,,,
USC00211263,"CANBY, MN US",2005-03,,0,7,1,4,2,2,0.26,72,6360,0.65,3.4,31.7,42.9,20.5,,,,,
USC00211263,"CANBY, MN US",2005-04,,1,0,0,25,0,0,1.53,83,6784,2.75,0,50.9,63.2,38.5,,,,,
USC00211263,"CANBY, MN US",2005-05,,18,0,0,22,0,0,1.08,83,7051,3.54,0,56.9,68.2,45.6,,,,,
USC00211263,"CANBY, MN US",2005-06,,210,0,0,50,0,0,0.75,95,7060,4.05,0,71.1,81.7,60.5,,,,,
USC00211263,"CANBY, MN US",2005-07,,505,0,0,49,0,0,0.67,97,4,1.68,0,74.4,86.1,62.7,,,,,
USC00211263,"CANBY, MN US",2005-08,,700,0,0,45,0,0,0.82,94,27,2.25,0,70.5,83,58,,,,,
USC00211263,"CANBY, MN US",2005-09,,825,0,0,36,0,0,1.62,92,98,4.93,0,66.8,79.1,54.5,,,,,
USC00211263,"CANBY, MN US",2005-10,,841,0,0,26,0,0,1.29,86,587,2.15,0,49.7,61.3,38.1,,,,,
USC00211263,"CANBY, MN US",2005-11,,841,0,1,7,0,5,1.24,71,1477,3.14,5.5,35.3,44.6,26,,,,,
USC00211263,"CANBY, MN US",2005-12,,841,25,6,-7,7,5.5,0.66,50,2893,1.48,13,19.3,25.8,12.8,,,,,
USC00211263,"CANBY, MN US",2006-01,,0,26,1,7,6,2,0.11,48,4049,0.26,2.5,27.7,33.9,21.5,,,,,
USC00211263,"CANBY, MN US",2006-02,,0,3,1,-14,2,1.5,0.12,47,5312,0.19,2.1,18.4,28.3,8.5,,,,,
USC00211263,"CANBY, MN US",2006-03,,0,7,2,9,2,3,1.18,66,6342,1.68,5,30.8,38.9,22.7,,,,,
USC00211263,"CANBY, MN US",2006-04,,1,0,0,26,0,0,1.09,84,6776,3,0,50.1,61,39.2,,,,,
USC00211263,"CANBY, MN US",2006-05,,65,0,0,38,0,0,1.77,95,7015,3.01,0,59.3,69.6,49,,,,,
USC00211263,"CANBY, MN US",2006-06,,209,0,0,45,0,0,0.54,92,7047,1.87,0,68.7,79.7,57.8,,,,,
USC00211263,"CANBY, MN US",2006-07,,569,0,0,53,0,0,0.81,102,0,1.57,0,76.6,88.8,64.4,,,,,
USC00211263,"CANBY, MN US",2006-08,,765,0,0,49,0,0,2.54,101,13,4.41,0,70.9,81.6,60.2,,,,,
USC00211263,"CANBY, MN US",2006-09,,792,0,0,33,0,0,1.96,85,276,7.04,0,57.2,66.8,47.5,,,,,
USC00211263,"CANBY, MN US",2006-10,,799,0,0,21,0,0,0.14,85,882,0.3,0,45.2,57,33.3,,,,,
USC00211263,"CANBY, MN US",2006-11,,799,0,0,2,0,0,0.25,78,1791,0.25,0,34.7,46.3,23.1,,,,,
USC00211263,"CANBY, MN US",2006-12,,799,0,0,-5,0,0.5,0.16,61,2955,0.36,0.8,27.5,36.5,18.5,,,,,
USC00211263,"CANBY, MN US",2007-01,,0,5,2,-10,2,2,0.14,41,4338,0.19,3,18.6,27.1,10.2,,,,,
USC00211263,"CANBY, MN US",2007-02,,0,,5,-17,,9.8,0.83,51,5665,1.8,19.6,11.9,20.2,3.6,,,,,
USC00211263,"CANBY, MN US",2007-03,,0,12,3,-3,29,9,0.95,81,6454,3.2,17,37,48.2,25.8,,,,,
USC00211263,"CANBY, MN US",2007-04,,5,,3,12,,8,1.88,82,7136,4.48,11,41.7,51.8,31.6,,,,,
USC00211263,"CANBY, MN US",2007-05,,62,0,0,41,0,0,0.87,91,7264,1.91,0,62.5,73.9,51.1,,,,,
USC00211263,"CANBY, MN US",2007-06,,222,0,0,48,0,0,1.66,92,7293,3.32,0,69.4,80,58.7,,,,,
USC00211263,"CANBY, MN US",2007-07,,513,0,0,53,0,0,0.58,101,0,1.07,0,74.4,85.6,63.2,,,,,
USC00211263,"CANBY, MN US",2007-08,,655,0,0,48,0,0,1.52,92,34,3.73,0,68.5,78.6,58.4,,,,,
USC00211263,"CANBY, MN US",2007-09,,769,0,0,35,0,0,0.75,93,190,1.24,0,63.6,75.9,51.3,,,,,
USC00211263,"CANBY, MN US",2007-10,,778,0,0,28,0,0,1.55,88,592,4.63,0,52.3,62.7,42,,,,,
USC00211263,"CANBY, MN US",2007-11,,778,0,0,1,0,0,0.04,63,1472,0.04,0,34.1,44,24.2,,,,,
USC00211263,"CANBY, MN US",2007-12,,778,30,1,-6,5,4.5,0.51,40,2972,0.66,5.5,16.6,25,8.3,,,,,
USC00211263,"CANBY, MN US",2008-01,,0,31,0,-12,3,0.5,0.04,57,4588,0.06,1,12.9,22.6,3.1,,,,,
USC00211263,"CANBY, MN US",2008-02,,0,29,2,-22,4,1.5,0.05,49,6091,0.11,3.5,13.2,23.5,2.8,,,,,
USC00211263,"CANBY, MN US",2008-03,,0,18,4,-13,3,3,0.31,55,7273,1.3,10,26.9,36.3,17.4,,,,,
USC00211263,"CANBY, MN US",2008-04,,0,12,3,21,14,14,1.5,75,7994,3.19,31.5,41,51.1,30.8,,,,,
USC00211263,"CANBY, MN US",2008-05,,3,0,0,30,0,0,1.7,85,8334,3.5,0,54.1,65.1,43.2,,,,,
USC00211263,"CANBY, MN US",2008-06,,88,0,0,49,0,0,1.58,87,8375,3.7,0,66.5,76.7,56.2,,,,,
USC00211263,"CANBY, MN US",2008-07,,362,0,0,47,0,0,0.96,96,6,2.14,0,73.7,85.1,62.2,,,,,
USC00211263,"CANBY, MN US",2008-08,,559,0,0,48,0,0,0.72,91,9,1.53,0,71.2,82.4,60,,,,,
USC00211263,"CANBY, MN US",2008-09,,612,0,0,40,0,0,0.3,90,139,1.15,0,62.5,75.1,49.8,,,,,
USC00211263,"CANBY, MN US",2008-10,,612,1,1,26,2,2,1.84,74,673,4.37,2,47.8,58.6,36.9,,,,,
USC00211263,"CANBY, MN US",2008-11,,612,2,1,4,3,3,1.71,73,1629,1.94,3,33.1,41.6,24.6,,,,,
USC00211263,"CANBY, MN US",2008-12,,612,29,8,-16,20,5.5,0.39,46,3292,1.75,28.1,11.4,21.7,1,,,,,
USC00211263,"CANBY, MN US",2009-01,,0,,6,-23,,3,0.28,37,4921,1.02,12.3,8.7,19.8,-2.4,,,,,
USC00211263,"CANBY, MN US",2009-02,,0,,2,-12,,6.5,0.68,48,6266,0.99,11,16.9,27.4,6.4,,,,,
USC00211263,"CANBY, MN US",2009-03,,0,16,2,-10,15,2,1.23,67,7391,2.15,3.5,27.5,38,17.1,,,,,
USC00211263,"CANBY, MN US",2009-04,,0,,1,21,,2.3,0.18,90,8034,1,2.8,42.7,53.2,32.3,,,,,
USC00211263,"CANBY, MN US",2009-05,,21,0,0,33,0,0,0.28,97,8293,0.87,0,57.3,70.2,44.5,,,,,
USC00211263,"CANBY, MN US",2009-06,,141,0,0,42,0,0,0.75,92,8394,3.06,0,65.6,75.5,55.7,,,,,
USC00211263,"CANBY, MN US",2009-07,,250,0,0,50,0,0,0.97,87,15,2.54,0,68,78.3,57.7,,,,,
USC00211263,"CANBY, MN US",2009-08,,385,0,0,39,0,0,1.05,95,49,2.6,0,68.2,79.2,57.3,,,,,
USC00211263,"CANBY, MN US",2009-09,,447,0,0,36,0,0,0.93,88,134,1.83,0,64.2,75.9,52.6,,,,,
USC00211263,"CANBY, MN US",2009-10,,447,3,3,21,1,1,1.4,66,862,7.35,3,40.7,47.6,33.9,,,,,
USC00211263,"CANBY, MN US",2009-11,,447,0,0,20,0,0.3,0.02,67,1583,0.02,0.3,41,50.1,31.9,,,,,
USC00211263,"CANBY, MN US",2009-12,,447,29,10,-10,28,8,1.16,51,3175,3.03,33.5,13.6,21.5,5.8,,,,,
USC00211263,"CANBY, MN US",2010-01,,0,,4,-28,,7.5,0.42,38,4886,1.09,12,9.8,17.5,2.1,,,,,
USC00211263,"CANBY, MN US",2010-02,,0,,9,-9,,4.8,0.42,32,6354,1.35,21.3,12.6,21.1,4.1,,,,,
USC00211263,"CANBY, MN US",2010-03,,0,22,0,7,24,0,0.67,76,7288,1.25,0,34.9,42.1,27.6,,,,,
USC00211263,"CANBY, MN US",2010-04,,0,0,0,27,0,0,0.3,78,7683,0.97,0,51.8,64.5,39.2,,,,,
USC00211263,"CANBY, MN US",2010-05,,51,0,0,29,0,0,0.82,91,7953,2.48,0,57.3,68.3,46.4,,,,,
USC00211263,"CANBY, MN US",2010-06,,151,0,0,49,0,0,1.91,89,7982,5.89,0,67.5,77.1,57.8,,,,,
USC00211263,"CANBY, MN US",2010-07,,400,0,0,55,0,0,1.55,97,0,3.65,0,73,83.5,62.5,,,,,
USC00211263,"CANBY, MN US",2010-08,,684,0,0,52,0,0,1.12,93,4,3.44,0,74.4,85.4,63.5,,,,,
USC00211263,"CANBY, MN US",2010-09,,688,0,0,37,0,0,2.74,86,214,9.96,0,58.2,68.5,47.8,,,,,
USC00211263,"CANBY, MN US",2010-10,,697,0,0,26,0,0,0.81,88,596,1.05,0,52.6,64.4,40.7,,,,,
USC00211263,"CANBY, MN US",2010-11,,697,0,1,0,0,1,0.35,70,1559,0.56,1.3,32.9,42.7,23.1,,,,,
USC00211263,"CANBY, MN US",2010-12,,697,28,7,-8,18,5.3,0.68,39,3149,2.59,26,13.7,20.8,6.6,,,,,
USC00211263,"CANBY, MN US",2011-01,,0,30,6,-19,20,6,0.48,38,4915,2.06,24,8,17.1,-1.1,,,,,
USC00211263,"CANBY, MN US",2011-02,,0,26,6,-16,26,12,0.98,53,6220,2.17,29,16.4,25.4,7.5,,,,,
USC00211263,"CANBY, MN US",2011-03,,0,29,3,-9,21,4,1,52,7515,2.15,7,23.2,31.6,14.8,,,,,
USC00211263,"CANBY, MN US",2011-04,,0,1,0,27,1,0.5,0.48,73,8168,2.05,0.5,43.2,51.8,34.7,,,,,
USC00211263,"CANBY, MN US",2011-05,,9,,,30,,,0.85,87,8496,4.66,,54.7,64.7,44.7,,,,,
USC00211263,"CANBY, MN US",2011-06,,113,,,46,,,2.26,98,8559,4.44,,66.3,75.2,57.5,,,,,
USC00211263,"CANBY, MN US",2011-07,,472,,,55,,,2,97,0,5.74,,76.6,86.3,66.9,,,,,
USC00211263,"CANBY, MN US",2011-08,,664,,,52,,,0.11,95,0,0.51,,71.4,83,59.9,,,,,
USC00211263,"CANBY, MN US",2011-09,,726,,,32,,,0.16,94,206,0.31,,60.2,73.4,47,,,,,
USC00211263,"CANBY, MN US",2011-10,,752,,,23,,,0.25,86,618,0.78,,52.5,65.2,39.8,,,,,
USC00211263,"CANBY, MN US",2011-11,,752,4,1,1,5,4.5,0.26,64,1498,0.26,4.5,35.7,47,24.3,,,,,
USC00211263,"CANBY, MN US",2011-12,,752,1,0,-1,1,0.5,0.22,58,2668,0.23,0.5,27.3,36.4,18.2,,,,,
USC00211263,"CANBY, MN US",2012-01,,0,21,4,-13,3,1.5,0.16,61,3892,0.47,4.4,23.8,33.4,14.1,,,,,
USC00211263,"CANBY, MN US",2012-02,,0,5,3,-5,6,5.5,1.11,53,5045,1.41,7.5,25.3,35.6,14.9,,,,,
USC00211263,"CANBY, MN US",2012-03,,10,6,2,5,6,1.5,0.53,83,5698,1.46,2.5,44.3,55.6,32.9,,,,,
USC00211263,"CANBY, MN US",2012-04,,12,,,21,,,1.2,79,6182,3.45,,48.9,60.2,37.6,,,,,
USC00211263,"CANBY, MN US",2012-05,,65,,,40,,,1.63,93,6342,5.57,,61.6,72.2,50.9,,,,,
USC00211263,"CANBY, MN US",2012-06,,251,,,44,,,1.1,90,6370,2.59,,70.2,81.6,58.9,,,,,
USC00211263,"CANBY, MN US",2012-07,,637,,,61,,,0.07,102,0,0.11,,78.3,89.6,67.1,,,,,
USC00211263,"CANBY, MN US",2012-08,,796,,,46,,,0.82,102,32,1.68,,69.1,82.6,55.6,,,,,
USC00211263,"CANBY, MN US",2012-09,,822,0,0,30,0,0,0.19,95,247,0.46,0,58.7,75.9,41.5,,,,,
USC00211263,"CANBY, MN US",2012-10,,825,2,1,22,3,3,1.3,85,861,2.41,3,45.3,55.8,34.7,,,,,
USC00211263,"CANBY, MN US",2012-11,,825,0,0,7,0,0,0.28,67,1780,0.42,0,34.4,44.5,24.2,,,,,
USC00211263,"CANBY, MN US",2012-12,,825,24,5,-8,16,7,0.84,60,3191,2.39,25,19.5,28.9,10.1,,,,,
USC00211263,"CANBY, MN US",2013-01,,0,31,3,-11,16,1,0.24,41,4739,0.43,3,15.1,24.9,5.2,,,,,
USC00211263,"CANBY, MN US",2013-02,,0,27,6,-15,13,7.5,0.42,39,6152,0.81,15.2,14.5,23.3,5.8,,,,,
USC00211263,"CANBY, MN US",2013-03,,0,31,1,1,12,1,0.58,59,7512,1.39,2.5,21.1,29.4,12.8,,,,,
USC00211263,"CANBY, MN US",2013-04,,0,19,7,16,14,8,0.77,76,8403,3.67,31.1,35.3,43.2,27.4,,,,,
USC00211263,"CANBY, MN US",2013-05,,29,0,0,23,0,0,1.75,94,8722,4.45,0,55.7,65.1,46.3,,,,,
USC00211263,"CANBY, MN US",2013-06,,141,,,42,,,1.86,90,8810,6.91,,65.8,75.2,56.3,,,,,
USC00211263,"CANBY, MN US",2013-07,,375,,,46,,,1.28,92,12,3.64,,72.2,82.6,61.8,,,,,
USC00211263,"CANBY, MN US",2013-08,,566,,,52,,,0.9,94,26,1.75,,70.7,81.5,59.9,,,,,
USC00211263,"CANBY, MN US",2013-09,,642,,,35,,,0.63,93,106,1.85,,64.4,76.6,52.2,,,,,
USC00211263,"CANBY, MN US",2013-10,,646,0,0,26,0,0,1.5,81,698,3.04,0,46,54.7,37.3,,,,,
USC00211263,"CANBY, MN US",2013-11,,646,0,0,-1,0,0.6,0.08,59,1711,0.08,0.6,31.2,41.6,20.9,,,,,
USC00211263,"CANBY, MN US",2013-12,,646,29,7,-16,9,3,0.33,46,3426,1.09,13.5,9.7,18.9,0.4,,,,,
USC00211263,"CANBY, MN US",2014-01,,0,31,2,-21,6,2,0.16,44,5129,0.44,4.6,10.1,22.2,-2.1,,,,,
USC00211263,"CANBY, MN US",2014-02,,0,17,1,-13,3,1.3,0.15,46,6661,0.24,2,10.3,20.3,0.2,,,,,
USC00211263,"CANBY, MN US",2014-03,,0,10,3,-15,8,8,0.87,60,7888,2.1,20.5,25.4,35.7,15.1,,,,,
USC00211263,"CANBY, MN US",2014-04,,0,4,3,13,6,6,1.11,79,8603,3.24,9,41.2,51.6,30.7,,,,,
